time,error
0.36165,36.0739
0.361665,36.0724
0.36168,36.0708
0.361695,36.0693
0.361709,36.0678
0.361724,36.0663
0.361739,36.0648
0.361754,36.0633
0.361769,36.0618
0.361784,36.0603
0.361798,36.0588
0.361813,36.0572
0.361828,36.0557
0.361843,36.0542
0.361858,36.0527
0.361872,36.0512
0.361887,36.0497
0.361902,36.0482
0.361917,36.0467
0.361932,36.0452
0.361946,36.0436
0.361961,36.0421
0.361976,36.0406
0.361991,36.0391
0.362006,36.0376
0.36202,36.0361
0.362035,36.0346
0.36205,36.0331
0.362065,36.0316
0.36208,36.0301
0.362095,36.0285
0.362109,36.027
0.362124,36.0255
0.362139,36.024
0.362154,36.0225
0.362169,36.021
0.362183,36.0195
0.362198,36.018
0.362213,36.0165
0.362228,36.0149
0.362243,36.0134
0.362257,36.0119
0.362272,36.0104
0.362287,36.0089
0.362302,36.0074
0.362317,36.0059
0.362331,36.0044
0.362346,36.0029
0.362361,36.0014
0.362376,35.9998
0.362391,35.9983
0.362406,35.9968
0.36242,35.9953
0.362435,35.9938
0.36245,35.9923
0.362465,35.9908
0.36248,35.9893
0.362494,35.9878
0.362509,35.9863
0.362524,35.9847
0.362539,35.9832
0.362554,35.9817
0.362568,35.9802
0.362583,35.9787
0.362598,35.9772
0.362613,35.9757
0.362628,35.9742
0.362642,35.9727
0.362657,35.9712
0.362672,35.9697
0.362687,35.9681
0.362702,35.9666
0.362717,35.9651
0.362731,35.9636
0.362746,35.9621
0.362761,35.9606
0.362776,35.9591
0.362791,35.9576
0.362805,35.9561
0.36282,35.9546
0.362835,35.953
0.36285,35.9515
0.362865,35.95
0.362879,35.9485
0.362894,35.947
0.362909,35.9455
0.362924,35.944
0.362939,35.9425
0.362953,35.941
0.362968,35.9395
0.362983,35.938
0.362998,35.9364
0.363013,35.9349
0.363027,35.9334
0.363042,35.9319
0.363057,35.9304
0.363072,35.9289
0.363087,35.9274
0.363102,35.9259
0.363116,35.9244
0.363131,35.9229
0.363146,35.9214
0.363161,35.9199
0.363176,35.9183
0.36319,35.9168
0.363205,35.9153
0.36322,35.9138
0.363235,35.9123
0.36325,35.9108
0.363264,35.9093
0.363279,35.9078
0.363294,35.9063
0.363309,35.9048
0.363324,35.9033
0.363338,35.9018
0.363353,35.9002
0.363368,35.8987
0.363383,35.8972
0.363398,35.8957
0.363413,35.8942
0.363427,35.8927
0.363442,35.8912
0.363457,35.8897
0.363472,35.8882
0.363487,35.8867
0.363501,35.8852
0.363516,35.8837
0.363531,35.8821
0.363546,35.8806
0.363561,35.8791
0.363575,35.8776
0.36359,35.8761
0.363605,35.8746
0.36362,35.8731
0.363635,35.8716
0.363649,35.8701
0.363664,35.8686
0.363679,35.8671
0.363694,35.8656
0.363709,35.8641
0.363724,35.8625
0.363738,35.861
0.363753,35.8595
0.363768,35.858
0.363783,35.8565
0.363798,35.855
0.363812,35.8535
0.363827,35.852
0.363842,35.8505
0.363857,35.849
0.363872,35.8475
0.363886,35.846
0.363901,35.8445
0.363916,35.843
0.363931,35.8414
0.363946,35.8399
0.36396,35.8384
0.363975,35.8369
0.36399,35.8354
0.364005,35.8339
0.36402,35.8324
0.364035,35.8309
0.364049,35.8294
0.364064,35.8279
0.364079,35.8264
0.364094,35.8249
0.364109,35.8234
0.364123,35.8219
0.364138,35.8203
0.364153,35.8188
0.364168,35.8173
0.364183,35.8158
0.364197,35.8143
0.364212,35.8128
0.364227,35.8113
0.364242,35.8098
0.364257,35.8083
0.364271,35.8068
0.364286,35.8053
0.364301,35.8038
0.364316,35.8023
0.364331,35.8008
0.364345,35.7993
0.36436,35.7977
0.364375,35.7962
0.36439,35.7947
0.364405,35.7932
0.36442,35.7917
0.364434,35.7902
0.364449,35.7887
0.364464,35.7872
0.364479,35.7857
0.364494,35.7842
0.364508,35.7827
0.364523,35.7812
0.364538,35.7797
0.364553,35.7782
0.364568,35.7767
0.364582,35.7752
0.364597,35.7737
0.364612,35.7721
0.364627,35.7706
0.364642,35.7691
0.364656,35.7676
0.364671,35.7661
0.364686,35.7646
0.364701,35.7631
0.364716,35.7616
0.364731,35.7601
0.364745,35.7586
0.36476,35.7571
0.364775,35.7556
0.36479,35.7541
0.364805,35.7526
0.364819,35.7511
0.364834,35.7496
0.364849,35.7481
0.364864,35.7465
0.364879,35.745
0.364893,35.7435
0.364908,35.742
0.364923,35.7405
0.364938,35.739
0.364953,35.7375
0.364967,35.736
0.364982,35.7345
0.364997,35.733
0.365012,35.7315
0.365027,35.73
0.365042,35.7285
0.365056,35.727
0.365071,35.7255
0.365086,35.724
0.365101,35.7225
0.365116,35.721
0.36513,35.7195
0.365145,35.718
0.36516,35.7164
0.365175,35.7149
0.36519,35.7134
0.365204,35.7119
0.365219,35.7104
0.365234,35.7089
0.365249,35.7074
0.365264,35.7059
0.365278,35.7044
0.365293,35.7029
0.365308,35.7014
0.365323,35.6999
0.365338,35.6984
0.365353,35.6969
0.365367,35.6954
0.365382,35.6939
0.365397,35.6924
0.365412,35.6909
0.365427,35.6894
0.365441,35.6879
0.365456,35.6864
0.365471,35.6849
0.365486,35.6833
0.365501,35.6818
0.365515,35.6803
0.36553,35.6788
0.365545,35.6773
0.36556,35.6758
0.365575,35.6743
0.365589,35.6728
0.365604,35.6713
0.365619,35.6698
0.365634,35.6683
0.365649,35.6668
0.365663,35.6653
0.365678,35.6638
0.365693,35.6623
0.365708,35.6608
0.365723,35.6593
0.365738,35.6578
0.365752,35.6563
0.365767,35.6548
0.365782,35.6533
0.365797,35.6518
0.365812,35.6503
0.365826,35.6488
0.365841,35.6473
0.365856,35.6458
0.365871,35.6443
0.365886,35.6427
0.3659,35.6412
0.365915,35.6397
0.36593,35.6382
0.365945,35.6367
0.36596,35.6352
0.365974,35.6337
0.365989,35.6322
0.366004,35.6307
0.366019,35.6292
0.366034,35.6277
0.366049,35.6262
0.366063,35.6247
0.366078,35.6232
0.366093,35.6217
0.366108,35.6202
0.366123,35.6187
0.366137,35.6172
0.366152,35.6157
0.366167,35.6142
0.366182,35.6127
0.366197,35.6112
0.366211,35.6097
0.366226,35.6082
0.366241,35.6067
0.366256,35.6052
0.366271,35.6037
0.366285,35.6022
0.3663,35.6007
0.366315,35.5992
0.36633,35.5977
0.366345,35.5962
0.36636,35.5947
0.366374,35.5932
0.366389,35.5917
0.366404,35.5901
0.366419,35.5886
0.366434,35.5871
0.366448,35.5856
0.366463,35.5841
0.366478,35.5826
0.366493,35.5811
0.366508,35.5796
0.366522,35.5781
0.366537,35.5766
0.366552,35.5751
0.366567,35.5736
0.366582,35.5721
0.366596,35.5706
0.366611,35.5691
0.366626,35.5676
0.366641,35.5661
0.366656,35.5646
0.366671,35.5631
0.366685,35.5616
0.3667,35.5601
0.366715,35.5586
0.36673,35.5571
0.366745,35.5556
0.366759,35.5541
0.366774,35.5526
0.366789,35.5511
0.366804,35.5496
0.366819,35.5481
0.366833,35.5466
0.366848,35.5451
0.366863,35.5436
0.366878,35.5421
0.366893,35.5406
0.366907,35.5391
0.366922,35.5376
0.366937,35.5361
0.366952,35.5346
0.366967,35.5331
0.366981,35.5316
0.366996,35.5301
0.367011,35.5286
0.367026,35.5271
0.367041,35.5256
0.367056,35.5241
0.36707,35.5226
0.367085,35.5211
0.3671,35.5196
0.367115,35.5181
0.36713,35.5166
0.367144,35.5151
0.367159,35.5136
0.367174,35.5121
0.367189,35.5106
0.367204,35.5091
0.367218,35.5076
0.367233,35.5061
0.367248,35.5046
0.367263,35.5031
0.367278,35.5016
0.367292,35.5001
0.367307,35.4986
0.367322,35.4971
0.367337,35.4956
0.367352,35.4941
0.367367,35.4926
0.367381,35.4911
0.367396,35.4896
0.367411,35.4881
0.367426,35.4866
0.367441,35.4851
0.367455,35.4836
0.36747,35.4821
0.367485,35.4806
0.3675,35.4791
0.367515,35.4776
0.367529,35.4761
0.367544,35.4746
0.367559,35.4731
0.367574,35.4716
0.367589,35.4701
0.367603,35.4686
0.367618,35.4671
0.367633,35.4656
0.367648,35.4641
0.367663,35.4626
0.367678,35.4611
0.367692,35.4596
0.367707,35.4581
0.367722,35.4566
0.367737,35.4551
0.367752,35.4536
0.367766,35.4521
0.367781,35.4506
0.367796,35.4491
0.367811,35.4476
0.367826,35.4461
0.36784,35.4446
0.367855,35.4431
0.36787,35.4416
0.367885,35.4401
0.3679,35.4386
0.367914,35.4371
0.367929,35.4356
0.367944,35.4341
0.367959,35.4326
0.367974,35.4311
0.367989,35.4296
0.368003,35.4281
0.368018,35.4266
0.368033,35.4251
0.368048,35.4236
0.368063,35.4221
0.368077,35.4206
0.368092,35.4191
0.368107,35.4176
0.368122,35.4161
0.368137,35.4146
0.368151,35.4131
0.368166,35.4116
0.368181,35.4101
0.368196,35.4086
0.368211,35.4071
0.368225,35.4056
0.36824,35.4041
0.368255,35.4026
0.36827,35.4011
0.368285,35.3996
0.368299,35.3981
0.368314,35.3966
0.368329,35.3951
0.368344,35.3936
0.368359,35.3921
0.368374,35.3906
0.368388,35.3891
0.368403,35.3876
0.368418,35.3861
0.368433,35.3846
0.368448,35.3831
0.368462,35.3816
0.368477,35.3801
0.368492,35.3786
0.368507,35.3771
0.368522,35.3756
0.368536,35.3741
0.368551,35.3726
0.368566,35.3711
0.368581,35.3696
0.368596,35.3681
0.36861,35.3666
0.368625,35.3651
0.36864,35.3636
0.368655,35.3621
0.36867,35.3606
0.368685,35.3591
0.368699,35.3577
0.368714,35.3562
0.368729,35.3547
0.368744,35.3532
0.368759,35.3517
0.368773,35.3502
0.368788,35.3487
0.368803,35.3472
0.368818,35.3457
0.368833,35.3442
0.368847,35.3427
0.368862,35.3412
0.368877,35.3397
0.368892,35.3382
0.368907,35.3367
0.368921,35.3352
0.368936,35.3337
0.368951,35.3322
0.368966,35.3307
0.368981,35.3292
0.368996,35.3277
0.36901,35.3262
0.369025,35.3247
0.36904,35.3232
0.369055,35.3217
0.36907,35.3202
0.369084,35.3187
0.369099,35.3172
0.369114,35.3157
0.369129,35.3142
0.369144,35.3127
0.369158,35.3112
0.369173,35.3097
0.369188,35.3082
0.369203,35.3067
0.369218,35.3053
0.369232,35.3038
0.369247,35.3023
0.369262,35.3008
0.369277,35.2993
0.369292,35.2978
0.369307,35.2963
0.369321,35.2948
0.369336,35.2933
0.369351,35.2918
0.369366,35.2903
0.369381,35.2888
0.369395,35.2873
0.36941,35.2858
0.369425,35.2843
0.36944,35.2828
0.369455,35.2813
0.369469,35.2798
0.369484,35.2783
0.369499,35.2768
0.369514,35.2753
0.369529,35.2738
0.369543,35.2723
0.369558,35.2708
0.369573,35.2693
0.369588,35.2678
0.369603,35.2664
0.369617,35.2649
0.369632,35.2634
0.369647,35.2619
0.369662,35.2604
0.369677,35.2589
0.369692,35.2574
0.369706,35.2559
0.369721,35.2544
0.369736,35.2529
0.369751,35.2514
0.369766,35.2499
0.36978,35.2484
0.369795,35.2469
0.36981,35.2454
0.369825,35.2439
0.36984,35.2424
0.369854,35.2409
0.369869,35.2394
0.369884,35.2379
0.369899,35.2364
0.369914,35.2349
0.369928,35.2335
0.369943,35.232
0.369958,35.2305
0.369973,35.229
0.369988,35.2275
0.370003,35.226
0.370017,35.2245
0.370032,35.223
0.370047,35.2215
0.370062,35.22
0.370077,35.2185
0.370091,35.217
0.370106,35.2155
0.370121,35.214
0.370136,35.2125
0.370151,35.211
0.370165,35.2095
0.37018,35.208
0.370195,35.2065
0.37021,35.2051
0.370225,35.2036
0.370239,35.2021
0.370254,35.2006
0.370269,35.1991
0.370284,35.1976
0.370299,35.1961
0.370314,35.1946
0.370328,35.1931
0.370343,35.1916
0.370358,35.1901
0.370373,35.1886
0.370388,35.1871
0.370402,35.1856
0.370417,35.1841
0.370432,35.1826
0.370447,35.1811
0.370462,35.1796
0.370476,35.1782
0.370491,35.1767
0.370506,35.1752
0.370521,35.1737
0.370536,35.1722
0.37055,35.1707
0.370565,35.1692
0.37058,35.1677
0.370595,35.1662
0.37061,35.1647
0.370625,35.1632
0.370639,35.1617
0.370654,35.1602
0.370669,35.1587
0.370684,35.1572
0.370699,35.1558
0.370713,35.1543
0.370728,35.1528
0.370743,35.1513
0.370758,35.1498
0.370773,35.1483
0.370787,35.1468
0.370802,35.1453
0.370817,35.1438
0.370832,35.1423
0.370847,35.1408
0.370861,35.1393
0.370876,35.1378
0.370891,35.1363
0.370906,35.1348
0.370921,35.1334
0.370935,35.1319
0.37095,35.1304
0.370965,35.1289
0.37098,35.1274
0.370995,35.1259
0.37101,35.1244
0.371024,35.1229
0.371039,35.1214
0.371054,35.1199
0.371069,35.1184
0.371084,35.1169
0.371098,35.1154
0.371113,35.1139
0.371128,35.1125
0.371143,35.111
0.371158,35.1095
0.371172,35.108
0.371187,35.1065
0.371202,35.105
0.371217,35.1035
0.371232,35.102
0.371246,35.1005
0.371261,35.099
0.371276,35.0975
0.371291,35.096
0.371306,35.0945
0.371321,35.0931
0.371335,35.0916
0.37135,35.0901
0.371365,35.0886
0.37138,35.0871
0.371395,35.0856
0.371409,35.0841
0.371424,35.0826
0.371439,35.0811
0.371454,35.0796
0.371469,35.0781
0.371483,35.0766
0.371498,35.0751
0.371513,35.0737
0.371528,35.0722
0.371543,35.0707
0.371557,35.0692
0.371572,35.0677
0.371587,35.0662
0.371602,35.0647
0.371617,35.0632
0.371632,35.0617
0.371646,35.0602
0.371661,35.0587
0.371676,35.0572
0.371691,35.0558
0.371706,35.0543
0.37172,35.0528
0.371735,35.0513
0.37175,35.0498
0.371765,35.0483
0.37178,35.0468
0.371794,35.0453
0.371809,35.0438
0.371824,35.0423
0.371839,35.0408
0.371854,35.0394
0.371868,35.0379
0.371883,35.0364
0.371898,35.0349
0.371913,35.0334
0.371928,35.0319
0.371943,35.0304
0.371957,35.0289
0.371972,35.0274
0.371987,35.0259
0.372002,35.0244
0.372017,35.023
0.372031,35.0215
0.372046,35.02
0.372061,35.0185
0.372076,35.017
0.372091,35.0155
0.372105,35.014
0.37212,35.0125
0.372135,35.011
0.37215,35.0095
0.372165,35.008
0.372179,35.0066
0.372194,35.0051
0.372209,35.0036
0.372224,35.0021
0.372239,35.0006
0.372253,34.9991
0.372268,34.9976
0.372283,34.9961
0.372298,34.9946
0.372313,34.9931
0.372328,34.9917
0.372342,34.9902
0.372357,34.9887
0.372372,34.9872
0.372387,34.9857
0.372402,34.9842
0.372416,34.9827
0.372431,34.9812
0.372446,34.9797
0.372461,34.9782
0.372476,34.9768
0.37249,34.9753
0.372505,34.9738
0.37252,34.9723
0.372535,34.9708
0.37255,34.9693
0.372564,34.9678
0.372579,34.9663
0.372594,34.9648
0.372609,34.9633
0.372624,34.9619
0.372639,34.9604
0.372653,34.9589
0.372668,34.9574
0.372683,34.9559
0.372698,34.9544
0.372713,34.9529
0.372727,34.9514
0.372742,34.9499
0.372757,34.9485
0.372772,34.947
0.372787,34.9455
0.372801,34.944
0.372816,34.9425
0.372831,34.941
0.372846,34.9395
0.372861,34.938
0.372875,34.9365
0.37289,34.9351
0.372905,34.9336
0.37292,34.9321
0.372935,34.9306
0.37295,34.9291
0.372964,34.9276
0.372979,34.9261
0.372994,34.9246
0.373009,34.9231
0.373024,34.9217
0.373038,34.9202
0.373053,34.9187
0.373068,34.9172
0.373083,34.9157
0.373098,34.9142
0.373112,34.9127
0.373127,34.9112
0.373142,34.9097
0.373157,34.9083
0.373172,34.9068
0.373186,34.9053
0.373201,34.9038
0.373216,34.9023
0.373231,34.9008
0.373246,34.8993
0.373261,34.8978
0.373275,34.8964
0.37329,34.8949
0.373305,34.8934
0.37332,34.8919
0.373335,34.8904
0.373349,34.8889
0.373364,34.8874
0.373379,34.8859
0.373394,34.8844
0.373409,34.883
0.373423,34.8815
0.373438,34.88
0.373453,34.8785
0.373468,34.877
0.373483,34.8755
0.373497,34.874
0.373512,34.8725
0.373527,34.8711
0.373542,34.8696
0.373557,34.8681
0.373571,34.8666
0.373586,34.8651
0.373601,34.8636
0.373616,34.8621
0.373631,34.8606
0.373646,34.8592
0.37366,34.8577
0.373675,34.8562
0.37369,34.8547
0.373705,34.8532
0.37372,34.8517
0.373734,34.8502
0.373749,34.8487
0.373764,34.8473
0.373779,34.8458
0.373794,34.8443
0.373808,34.8428
0.373823,34.8413
0.373838,34.8398
0.373853,34.8383
0.373868,34.8369
0.373882,34.8354
0.373897,34.8339
0.373912,34.8324
0.373927,34.8309
0.373942,34.8294
0.373957,34.8279
0.373971,34.8264
0.373986,34.825
0.374001,34.8235
0.374016,34.822
0.374031,34.8205
0.374045,34.819
0.37406,34.8175
0.374075,34.816
0.37409,34.8146
0.374105,34.8131
0.374119,34.8116
0.374134,34.8101
0.374149,34.8086
0.374164,34.8071
0.374179,34.8056
0.374193,34.8041
0.374208,34.8027
0.374223,34.8012
0.374238,34.7997
0.374253,34.7982
0.374268,34.7967
0.374282,34.7952
0.374297,34.7937
0.374312,34.7923
0.374327,34.7908
0.374342,34.7893
0.374356,34.7878
0.374371,34.7863
0.374386,34.7848
0.374401,34.7833
0.374416,34.7819
0.37443,34.7804
0.374445,34.7789
0.37446,34.7774
0.374475,34.7759
0.37449,34.7744
0.374504,34.7729
0.374519,34.7715
0.374534,34.77
0.374549,34.7685
0.374564,34.767
0.374579,34.7655
0.374593,34.764
0.374608,34.7625
0.374623,34.7611
0.374638,34.7596
0.374653,34.7581
0.374667,34.7566
0.374682,34.7551
0.374697,34.7536
0.374712,34.7521
0.374727,34.7507
0.374741,34.7492
0.374756,34.7477
0.374771,34.7462
0.374786,34.7447
0.374801,34.7432
0.374815,34.7418
0.37483,34.7403
0.374845,34.7388
0.37486,34.7373
0.374875,34.7358
0.374889,34.7343
0.374904,34.7328
0.374919,34.7314
0.374934,34.7299
0.374949,34.7284
0.374964,34.7269
0.374978,34.7254
0.374993,34.7239
0.375008,34.7225
0.375023,34.721
0.375038,34.7195
0.375052,34.718
0.375067,34.7165
0.375082,34.715
0.375097,34.7135
0.375112,34.7121
0.375126,34.7106
0.375141,34.7091
0.375156,34.7076
0.375171,34.7061
0.375186,34.7046
0.3752,34.7032
0.375215,34.7017
0.37523,34.7002
0.375245,34.6987
0.37526,34.6972
0.375275,34.6957
0.375289,34.6942
0.375304,34.6928
0.375319,34.6913
0.375334,34.6898
0.375349,34.6883
0.375363,34.6868
0.375378,34.6853
0.375393,34.6839
0.375408,34.6824
0.375423,34.6809
0.375437,34.6794
0.375452,34.6779
0.375467,34.6764
0.375482,34.675
0.375497,34.6735
0.375511,34.672
0.375526,34.6705
0.375541,34.669
0.375556,34.6675
0.375571,34.6661
0.375586,34.6646
0.3756,34.6631
0.375615,34.6616
0.37563,34.6601
0.375645,34.6586
0.37566,34.6572
0.375674,34.6557
0.375689,34.6542
0.375704,34.6527
0.375719,34.6512
0.375734,34.6497
0.375748,34.6483
0.375763,34.6468
0.375778,34.6453
0.375793,34.6438
0.375808,34.6423
0.375822,34.6408
0.375837,34.6394
0.375852,34.6379
0.375867,34.6364
0.375882,34.6349
0.375897,34.6334
0.375911,34.6319
0.375926,34.6305
0.375941,34.629
0.375956,34.6275
0.375971,34.626
0.375985,34.6245
0.376,34.623
0.376015,34.6216
0.37603,34.6201
0.376045,34.6186
0.376059,34.6171
0.376074,34.6156
0.376089,34.6142
0.376104,34.6127
0.376119,34.6112
0.376133,34.6097
0.376148,34.6082
0.376163,34.6067
0.376178,34.6053
0.376193,34.6038
0.376207,34.6023
0.376222,34.6008
0.376237,34.5993
0.376252,34.5978
0.376267,34.5964
0.376282,34.5949
0.376296,34.5934
0.376311,34.5919
0.376326,34.5904
0.376341,34.589
0.376356,34.5875
0.37637,34.586
0.376385,34.5845
0.3764,34.583
0.376415,34.5815
0.37643,34.5801
0.376444,34.5786
0.376459,34.5771
0.376474,34.5756
0.376489,34.5741
0.376504,34.5727
0.376518,34.5712
0.376533,34.5697
0.376548,34.5682
0.376563,34.5667
0.376578,34.5652
0.376593,34.5638
0.376607,34.5623
0.376622,34.5608
0.376637,34.5593
0.376652,34.5578
0.376667,34.5564
0.376681,34.5549
0.376696,34.5534
0.376711,34.5519
0.376726,34.5504
0.376741,34.549
0.376755,34.5475
0.37677,34.546
0.376785,34.5445
0.3768,34.543
0.376815,34.5415
0.376829,34.5401
0.376844,34.5386
0.376859,34.5371
0.376874,34.5356
0.376889,34.5341
0.376904,34.5327
0.376918,34.5312
0.376933,34.5297
0.376948,34.5282
0.376963,34.5267
0.376978,34.5253
0.376992,34.5238
0.377007,34.5223
0.377022,34.5208
0.377037,34.5193
0.377052,34.5179
0.377066,34.5164
0.377081,34.5149
0.377096,34.5134
0.377111,34.5119
0.377126,34.5105
0.37714,34.509
0.377155,34.5075
0.37717,34.506
0.377185,34.5045
0.3772,34.5031
0.377215,34.5016
0.377229,34.5001
0.377244,34.4986
0.377259,34.4971
0.377274,34.4956
0.377289,34.4942
0.377303,34.4927
0.377318,34.4912
0.377333,34.4897
0.377348,34.4882
0.377363,34.4868
0.377377,34.4853
0.377392,34.4838
0.377407,34.4823
0.377422,34.4808
0.377437,34.4794
0.377451,34.4779
0.377466,34.4764
0.377481,34.4749
0.377496,34.4735
0.377511,34.472
0.377525,34.4705
0.37754,34.469
0.377555,34.4675
0.37757,34.4661
0.377585,34.4646
0.3776,34.4631
0.377614,34.4616
0.377629,34.4601
0.377644,34.4587
0.377659,34.4572
0.377674,34.4557
0.377688,34.4542
0.377703,34.4527
0.377718,34.4513
0.377733,34.4498
0.377748,34.4483
0.377762,34.4468
0.377777,34.4453
0.377792,34.4439
0.377807,34.4424
0.377822,34.4409
0.377836,34.4394
0.377851,34.4379
0.377866,34.4365
0.377881,34.435
0.377896,34.4335
0.377911,34.432
0.377925,34.4305
0.37794,34.4291
0.377955,34.4276
0.37797,34.4261
0.377985,34.4246
0.377999,34.4232
0.378014,34.4217
0.378029,34.4202
0.378044,34.4187
0.378059,34.4172
0.378073,34.4158
0.378088,34.4143
0.378103,34.4128
0.378118,34.4113
0.378133,34.4098
0.378147,34.4084
0.378162,34.4069
0.378177,34.4054
0.378192,34.4039
0.378207,34.4025
0.378222,34.401
0.378236,34.3995
0.378251,34.398
0.378266,34.3965
0.378281,34.3951
0.378296,34.3936
0.37831,34.3921
0.378325,34.3906
0.37834,34.3891
0.378355,34.3877
0.37837,34.3862
0.378384,34.3847
0.378399,34.3832
0.378414,34.3818
0.378429,34.3803
0.378444,34.3788
0.378458,34.3773
0.378473,34.3758
0.378488,34.3744
0.378503,34.3729
0.378518,34.3714
0.378533,34.3699
0.378547,34.3685
0.378562,34.367
0.378577,34.3655
0.378592,34.364
0.378607,34.3625
0.378621,34.3611
0.378636,34.3596
0.378651,34.3581
0.378666,34.3566
0.378681,34.3552
0.378695,34.3537
0.37871,34.3522
0.378725,34.3507
0.37874,34.3492
0.378755,34.3478
0.378769,34.3463
0.378784,34.3448
0.378799,34.3433
0.378814,34.3419
0.378829,34.3404
0.378843,34.3389
0.378858,34.3374
0.378873,34.336
0.378888,34.3345
0.378903,34.333
0.378918,34.3315
0.378932,34.33
0.378947,34.3286
0.378962,34.3271
0.378977,34.3256
0.378992,34.3241
0.379006,34.3227
0.379021,34.3212
0.379036,34.3197
0.379051,34.3182
0.379066,34.3168
0.37908,34.3153
0.379095,34.3138
0.37911,34.3123
0.379125,34.3108
0.37914,34.3094
0.379154,34.3079
0.379169,34.3064
0.379184,34.3049
0.379199,34.3035
0.379214,34.302
0.379229,34.3005
0.379243,34.299
0.379258,34.2976
0.379273,34.2961
0.379288,34.2946
0.379303,34.2931
0.379317,34.2916
0.379332,34.2902
0.379347,34.2887
0.379362,34.2872
0.379377,34.2857
0.379391,34.2843
0.379406,34.2828
0.379421,34.2813
0.379436,34.2798
0.379451,34.2784
0.379465,34.2769
0.37948,34.2754
0.379495,34.2739
0.37951,34.2725
0.379525,34.271
0.37954,34.2695
0.379554,34.268
0.379569,34.2666
0.379584,34.2651
0.379599,34.2636
0.379614,34.2621
0.379628,34.2607
0.379643,34.2592
0.379658,34.2577
0.379673,34.2562
0.379688,34.2547
0.379702,34.2533
0.379717,34.2518
0.379732,34.2503
0.379747,34.2488
0.379762,34.2474
0.379776,34.2459
0.379791,34.2444
0.379806,34.2429
0.379821,34.2415
0.379836,34.24
0.379851,34.2385
0.379865,34.237
0.37988,34.2356
0.379895,34.2341
0.37991,34.2326
0.379925,34.2311
0.379939,34.2297
0.379954,34.2282
0.379969,34.2267
0.379984,34.2252
0.379999,34.2238
0.380013,34.2223
0.380028,34.2208
0.380043,34.2193
0.380058,34.2179
0.380073,34.2164
0.380087,34.2149
0.380102,34.2134
0.380117,34.212
0.380132,34.2105
0.380147,34.209
0.380161,34.2075
0.380176,34.2061
0.380191,34.2046
0.380206,34.2031
0.380221,34.2016
0.380236,34.2002
0.38025,34.1987
0.380265,34.1972
0.38028,34.1957
0.380295,34.1943
0.38031,34.1928
0.380324,34.1913
0.380339,34.1898
0.380354,34.1884
0.380369,34.1869
0.380384,34.1854
0.380398,34.1839
0.380413,34.1825
0.380428,34.181
0.380443,34.1795
0.380458,34.178
0.380472,34.1766
0.380487,34.1751
0.380502,34.1736
0.380517,34.1721
0.380532,34.1707
0.380547,34.1692
0.380561,34.1677
0.380576,34.1663
0.380591,34.1648
0.380606,34.1633
0.380621,34.1618
0.380635,34.1604
0.38065,34.1589
0.380665,34.1574
0.38068,34.1559
0.380695,34.1545
0.380709,34.153
0.380724,34.1515
0.380739,34.15
0.380754,34.1486
0.380769,34.1471
0.380783,34.1456
0.380798,34.1441
0.380813,34.1427
0.380828,34.1412
0.380843,34.1397
0.380858,34.1382
0.380872,34.1368
0.380887,34.1353
0.380902,34.1338
0.380917,34.1324
0.380932,34.1309
0.380946,34.1294
0.380961,34.1279
0.380976,34.1265
0.380991,34.125
0.381006,34.1235
0.38102,34.122
0.381035,34.1206
0.38105,34.1191
0.381065,34.1176
0.38108,34.1161
0.381094,34.1147
0.381109,34.1132
0.381124,34.1117
0.381139,34.1103
0.381154,34.1088
0.381169,34.1073
0.381183,34.1058
0.381198,34.1044
0.381213,34.1029
0.381228,34.1014
0.381243,34.0999
0.381257,34.0985
0.381272,34.097
0.381287,34.0955
0.381302,34.0941
0.381317,34.0926
0.381331,34.0911
0.381346,34.0896
0.381361,34.0882
0.381376,34.0867
0.381391,34.0852
0.381405,34.0837
0.38142,34.0823
0.381435,34.0808
0.38145,34.0793
0.381465,34.0779
0.381479,34.0764
0.381494,34.0749
0.381509,34.0734
0.381524,34.072
0.381539,34.0705
0.381554,34.069
0.381568,34.0675
0.381583,34.0661
0.381598,34.0646
0.381613,34.0631
0.381628,34.0617
0.381642,34.0602
0.381657,34.0587
0.381672,34.0572
0.381687,34.0558
0.381702,34.0543
0.381716,34.0528
0.381731,34.0513
0.381746,34.0499
0.381761,34.0484
0.381776,34.0469
0.38179,34.0455
0.381805,34.044
0.38182,34.0425
0.381835,34.041
0.38185,34.0396
0.381865,34.0381
0.381879,34.0366
0.381894,34.0352
0.381909,34.0337
0.381924,34.0322
0.381939,34.0307
0.381953,34.0293
0.381968,34.0278
0.381983,34.0263
0.381998,34.0249
0.382013,34.0234
0.382027,34.0219
0.382042,34.0204
0.382057,34.019
0.382072,34.0175
0.382087,34.016
0.382101,34.0146
0.382116,34.0131
0.382131,34.0116
0.382146,34.0101
0.382161,34.0087
0.382176,34.0072
0.38219,34.0057
0.382205,34.0043
0.38222,34.0028
0.382235,34.0013
0.38225,33.9998
0.382264,33.9984
0.382279,33.9969
0.382294,33.9954
0.382309,33.994
0.382324,33.9925
0.382338,33.991
0.382353,33.9895
0.382368,33.9881
0.382383,33.9866
0.382398,33.9851
0.382412,33.9837
0.382427,33.9822
0.382442,33.9807
0.382457,33.9792
0.382472,33.9778
0.382487,33.9763
0.382501,33.9748
0.382516,33.9734
0.382531,33.9719
