Position_x,Position_y,value
0.5,0.4,1.52822
0.525,0.4,1.52822
0.55,0.4,1.52822
0.575,0.4,1.52822
0.6,0.4,1.52822
0.625,0.4,1.52822
0.65,0.4,1.52822
0.675,0.4,1.52822
0.7,0.4,1.52822
0.725,0.4,1.52822
0.75,0.4,1.52821
0.775,0.4,1.52822
0.8,0.4,1.52835
0.825,0.4,1.52855
0.85,0.4,1.52663
0.875,0.4,1.5192
0.9,0.4,1.52764
0.925,0.4,1.63291
0.95,0.4,1.82476
0.975,0.4,1.53661
1,0.4,-0.5
0,0.375,1.5
0.025,0.375,1.52767
0.05,0.375,1.53043
0.075,0.375,1.52881
0.1,0.375,1.5282
0.125,0.375,1.52818
0.15,0.375,1.52821
0.175,0.375,1.52822
0.2,0.375,1.52822
0.225,0.375,1.52822
0.25,0.375,1.52822
0.275,0.375,1.52822
0.3,0.375,1.52822
0.325,0.375,1.52822
0.35,0.375,1.52822
0.375,0.375,1.52822
0.4,0.375,1.52822
0.425,0.375,1.52822
0.45,0.375,1.52822
0.475,0.375,1.52822
0.5,0.375,1.52822
0.525,0.375,1.52822
0.55,0.375,1.52822
0.575,0.375,1.52822
0.6,0.375,1.52822
0.625,0.375,1.52822
0.65,0.375,1.52822
0.675,0.375,1.52822
0.7,0.375,1.52822
0.725,0.375,1.52822
0.75,0.375,1.52821
0.775,0.375,1.52822
0.8,0.375,1.52835
0.825,0.375,1.52855
0.85,0.375,1.52663
0.875,0.375,1.5192
0.9,0.375,1.52764
0.925,0.375,1.63291
0.95,0.375,1.82476
0.975,0.375,1.53661
1,0.375,-0.5
0,0.35,1.5
0.025,0.35,1.52767
0.05,0.35,1.53043
0.075,0.35,1.52881
0.1,0.35,1.5282
0.125,0.35,1.52818
0.15,0.35,1.52821
0.175,0.35,1.52822
0.2,0.35,1.52822
0.225,0.35,1.52822
0.25,0.35,1.52822
0.275,0.35,1.52822
0.3,0.35,1.52822
0.325,0.35,1.52822
0.35,0.35,1.52822
0.375,0.35,1.52822
0.4,0.35,1.52822
0.425,0.35,1.52822
0.45,0.35,1.52822
0.475,0.35,1.52822
0.5,0.35,1.52822
0.525,0.35,1.52822
0.55,0.35,1.52822
